Sort_Key,Translate,Resort,Century,Quatrain,Merged_Line,Line,Couplet,French,English,
3006802,"Dead, overcome within the Peninsula:",9,3,68,1,2,B,Morts profligez dedans la Cherrenosse :,"Dead, overcome within the Peninsula:",
3006803,"Their dictator betrayed by irresponsible folly,",9,3,68,2,3,A,"Leur duict trahy par legere folie,","Their dictator betrayed by irresponsible folly,",
3006804,Swimming in blood everywhere in the latitude.,9,3,68,2,4,B,Le sang nager par tout à la trauerse.,Swimming in blood everywhere in the latitude.,
4006801,"Cris, pleurs à Malte & costé à Lygustique.",10,4,68,1,1,A,"En l'an bien proche eslongné de Venus,","Cris, pleurs à Malte & costé à Lygustique.",
4006802,"The two greatest ones of Asia and of Africa,",10,4,68,1,2,B,Les deux plus grands de l'Asie & d'Affrique :,"The two greatest ones of Asia and of Africa,",
4006803,"From the Rhine and Lower Danube they will be said to have come,",10,4,68,2,3,A,"Du Rin & Hyster, qu'on dira sont venus,","From the Rhine and Lower Danube they will be said to have come,",
4006804,"Cries, tears at Malta and the Ligurian side.",10,4,68,2,4,B,"Cris, pleurs à Malte & costé à Lygustique.","Cries, tears at Malta and the Ligurian side.",
5006801,In the Danube and of the Rhine will come to drink,11,5,68,1,1,A,"Dans le Danube & du Rin viendra boire,",In the Danube and of the Rhine will come to drink,
5006802,"The great Camel, not repenting it:",11,5,68,1,2,B,"Le grand Chameau, ne s'en repentira :","The great Camel, not repenting it:",
5006803,"Those of the Rhône to tremble, and much more so those of the Loire,",11,5,68,2,3,A,"Trembler du Rosne & plus fort ceux de Loire,","Those of the Rhône to tremble, and much more so those of the Loire,",
5006804,and near the Alps the Cock will ruin him.,11,5,68,2,4,B,Et pres des Alpes coq les ruynera.,and near the Alps the Cock will ruin him.,
6006801,When the soldiers in a seditious fury,12,6,68,1,1,A,"Lors que soldats fureur seditieuse,",When the soldiers in a seditious fury,
6006802,Will cause steel to flash by night against their chief:,12,6,68,1,2,B,Contre leur chef feront de nuict fer luire :,Will cause steel to flash by night against their chief:,
6006803,"The enemy Alba acts with furious hand,",12,6,68,2,3,A,"Ennemy d'Albe soit par main furieuse,","The enemy Alba acts with furious hand,",
6006804,Then to vex Rome and seduce the principal ones.,12,6,68,2,4,B,Lors vexer Rome & principaux seduire.,Then to vex Rome and seduce the principal ones.,
7006901,#VALUE!,1,7,69,1,1,A,,,
7006902,#VALUE!,1,7,69,1,2,B,,,
7006903,#VALUE!,1,7,69,2,3,A,,,
7006904,#VALUE!,1,7,69,2,4,B,,,
8006901,"Beside the young one the old angel falls,",2,8,69,1,1,A,"Aupres du ieune se vieux Ange baisser,","Beside the young one the old angel falls,",
8006902,and will come to rise above him at the end;,2,8,69,1,2,B,Et le viendra sur monter à la fin :,and will come to rise above him at the end;,
8006903,"ten years equal to most the old one falls again,",2,8,69,2,3,A,"Dix ans esgaux aux plus vieux rabaisser,","ten years equal to most the old one falls again,",
8006904,"of three two and one, the eighth seraphim.",2,8,69,2,4,B,De trois deux l'vn huictiesme Seraphin.,"of three two and one, the eighth seraphim.",
9006901,One the mountain of Saint-Bel and L'Arbresle,3,9,69,1,1,A,Sur le mont de Bailly & la Bresle,One the mountain of Saint-Bel and L'Arbresle,
9006902,The proud one of Grenoble will be hidden:,3,9,69,1,2,B,"Seront cachez de Grenoble les fiers,",The proud one of Grenoble will be hidden:,
9006903,"Beyond Lyons and Vienne on them a very great hail,",3,9,69,2,3,A,"Outre Lyon, Vien, eulx si grand gresle,","Beyond Lyons and Vienne on them a very great hail,",
9006904,Lobster on the land not a third thereof will remain.,3,9,69,2,4,B,Langoult en terre n'en restera vn tiers.,Lobster on the land not a third thereof will remain.,
10006901,"The shining deed of the old one exalted anew,",4,10,69,1,1,A,"Le fait luysant de neuf vieux esleué,","The shining deed of the old one exalted anew,",
10006902,Through the South and Aquilon they will be very great:,4,10,69,1,2,B,"Seront si grands par midy Aquilon,",Through the South and Aquilon they will be very great:,
10006903,"Raised by his own sister great crowds,",4,10,69,2,3,A,De sa seur propre grandes alles leué :,"Raised by his own sister great crowds,",
10006904,"Fleeing, murdered in the thicket of Ambellon.",4,10,69,2,4,B,Fuyant murdry au buisson d'ambellon.,"Fleeing, murdered in the thicket of Ambellon.",
11006901,#VALUE!,5,11,69,1,1,A,,,
11006902,#VALUE!,5,11,69,1,2,A,,,
11006903,#VALUE!,5,11,69,2,3,B,,,
11006904,#VALUE!,5,11,69,3,4,C,,,
11006905,#VALUE!,5,11,69,3,5,C,,,
11006906,#VALUE!,5,11,69,2,6,B,,,
12006901,"Savoy near to go far, Lake of Geneva,",6,12,69,1,1,A,"Eiovas proche, esloigner lac Leman :","Savoy near to go far, Lake of Geneva,",
12006902,"Very great preparations, return, confusion:",6,12,69,1,2,B,"Fort grands apprests, retour, confusion.","Very great preparations, return, confusion:",
12006903,"Far from the nephews of the late great ""Supelman"",",6,12,69,2,3,A,"Loin des nepueux, du feu grand Supelman,","Far from the nephews of the late great ""Supelman"",",
12006904,All of their following . . .,6,12,69,2,4,B,Tous de leur suyte.,All of their following . . .,
1006901,"The great mountain, seven stadia round,",7,1,69,1,1,A,"La grand montagne ronde de sept estades,","The great mountain, seven stadia round,",
1006902,"after peace, war, famine, flooding.",7,1,69,1,2,B,"Apre???s paix, guerre, faim, inondation,","after peace, war, famine, flooding.",
1006903,"It will spread far, drowning great countries,",7,1,69,2,3,A,"Roulera loing, abysmant grand contrades,","It will spread far, drowning great countries,",
1006904,even antiquities and their mighty foundations.,7,1,69,2,4,B,"Mesmes antigues, & grand fondation.",even antiquities and their mighty foundations.,
2006901,The Gallic King through his Celtic right arm,8,2,69,1,1,A,Le Roy Gaulois par la Celtique dextre,The Gallic King through his Celtic right arm,
2006902,Seeing the discord of the great Monarchy:,8,2,69,1,2,B,"Voyant discorde de la grand Monarchie,",Seeing the discord of the great Monarchy:,
2006903,"He will cause his scepter to flourish over the three parts,",8,2,69,2,3,A,"Sur les trois parts fera fleurir son sceptre,","He will cause his scepter to flourish over the three parts,",
2006904,Against the cope of the great Hierarchy.,8,2,69,2,4,B,Contre la cappe de la grand Hierarchie.,Against the cope of the great Hierarchy.,
3006901,"The great army led by a young man,",9,3,69,1,1,A,"Grand exercice conduit par iouuenceau,","The great army led by a young man,",
3006902,It will come to surrender itself into the hands of the enemies:,9,3,69,1,2,B,Se viendra rendre aux mains des ennemis :,It will come to surrender itself into the hands of the enemies:,
3006903,"But the old one born to the half-pig,",9,3,69,2,3,A,"Mais le vieillard nay au demy pourceau,","But the old one born to the half-pig,",
3006904,He will cause Châlon and Mâcon to be friends.,9,3,69,2,4,B,Fera Chalon & Mascon estre amis.,He will cause Châlon and Mâcon to be friends.,
4006901,"The exiles will hold the great city,",10,4,69,1,1,A,"La cité grande les exilez tiendront,","The exiles will hold the great city,",
4006902,"The citizens dead, murdered and driven out:",10,4,69,1,2,B,Les citadins morts meurtris & chassez :,"The citizens dead, murdered and driven out:",
4006903,Those of Aquileia will promise Parma,10,4,69,2,3,A,"Ceux d'Aquilée à Parme promettront,",Those of Aquileia will promise Parma,
4006904,To show them the entry through the untracked places.,10,4,69,2,4,B,Monstrer l'entrée par les lieux non trassez.,To show them the entry through the untracked places.,
5006901,"No longer will the great one be in his false sleep,",11,5,69,1,1,A,"Plus ne sera le grand en faux sommeil,","No longer will the great one be in his false sleep,",
5006902,Uneasiness will come to replace tranquillity:,11,5,69,1,2,B,L'inquiétude viendra prendre repos :,Uneasiness will come to replace tranquillity:,
5006903,"A phalanx of gold, azure and vermilion arrayed",11,5,69,2,3,A,"Dresser phalange d'or, azur & vermeil,","A phalanx of gold, azure and vermilion arrayed",
5006904,"To subjugate Africa and gnaw it to the bone,",11,5,69,2,4,B,Subiuger Affrique la ronger iusque aux os.,"To subjugate Africa and gnaw it to the bone,",
6006901,"The great pity will occur before long,",12,6,69,1,1,A,"La grand pitié sera sans long tarder,","The great pity will occur before long,",
6006902,Those who gave will be obliged to take:,12,6,69,1,2,B,Ceux qui dônoient seront contraints de prendre,Those who gave will be obliged to take:,
6006903,"Naked, starving, withstanding cold and thirst,",12,6,69,2,3,A,"Nuds affamez de froid, soif, soy bander,","Naked, starving, withstanding cold and thirst,",
6006904,To pass over the mountains committing a great scandal.,12,6,69,2,4,B,Passer les monts en faisant grand esclandre.,To pass over the mountains committing a great scandal.,
7007001,#VALUE!,1,7,70,1,1,A,,,
7007002,#VALUE!,1,7,70,1,2,B,,,
7007003,#VALUE!,1,7,70,2,3,A,,,
7007004,#VALUE!,1,7,70,2,4,B,,,
8007001,"He will enter, wicked, unpleasant, infamous,",2,8,70,1,1,A,"Il entrera viain, meschant, infame","He will enter, wicked, unpleasant, infamous,",
8007002,tyrannizing over Mesopotamia.,2,8,70,1,2,B,Tyrannisant la Mesopotamie,tyrannizing over Mesopotamia.,
8007003,"All friends made by the adulterous lady,",2,8,70,2,3,A,Tous amis faict d'adulterine dame.,"All friends made by the adulterous lady,",
8007004,the land dreadful and black of aspect.,2,8,70,2,4,B,Terre horrible noir de phisomie.,the land dreadful and black of aspect.,
9007001,Sharp weapons hidden in the torches.,3,9,70,1,1,A,Harnois trenchans dans les flambeaux cachez,Sharp weapons hidden in the torches.,
9007002,"In Lyons, the day of the Sacrament,",3,9,70,1,2,B,"Dedans Lyon le iour du Sacrement,","In Lyons, the day of the Sacrament,",
9007003,"Those of Vienne will all be cut to pieces,",3,9,70,2,3,A,Ceux de Vienne seront trestous hachez,"Those of Vienne will all be cut to pieces,",
9007004,By the Latin Cantons Mâcon does not lie.,3,9,70,2,4,B,Par les Cantons Latins. Masconneront.,By the Latin Cantons Mâcon does not lie.,
10007001,"Through an object the eye will swell very much,",4,10,70,1,1,A,"Lœil par obiect fera telle excroissance,","Through an object the eye will swell very much,",
10007002,Burning so much that the snow will fall:,4,10,70,1,2,B,"Tant & ardente que tombera la neige,",Burning so much that the snow will fall:,
10007003,"The fields watered will come to shrink,",4,10,70,2,3,A,"Champ arrousé viendra en decroissance,","The fields watered will come to shrink,",
10007004,As the primate succumbs at Reggio.,4,10,70,2,4,B,Que le primat succombera à Rege.,As the primate succumbs at Reggio.,
11007001,#VALUE!,5,11,70,1,1,A,,,
11007002,#VALUE!,5,11,70,1,2,A,,,
11007003,#VALUE!,5,11,70,2,3,B,,,
11007004,#VALUE!,5,11,70,3,4,C,,,
11007005,#VALUE!,5,11,70,3,5,C,,,
11007006,#VALUE!,5,11,70,2,6,B,,,
12007001,#VALUE!,6,12,70,1,1,A,,,
12007002,#VALUE!,6,12,70,1,2,B,,,
12007003,#VALUE!,6,12,70,2,3,A,,,
12007004,#VALUE!,6,12,70,2,4,B,,,
1007001,"Rain, famine and war will not cease in Persia;",7,1,70,1,1,A,"Pluye, faim, guerre, en Perse non cessee,","Rain, famine and war will not cease in Persia;",
1007002,too great a faith will betray the monarch.,7,1,70,1,2,B,La foy trop grande trahyra le Monarque,too great a faith will betray the monarch.,
1007003,"Those (actions) started in France will end there,",7,1,70,2,3,A,"Par la finie en Gaule commencee,","Those (actions) started in France will end there,",
1007004,a secret sign for on to be sparing.,7,1,70,2,4,B,Secret augure pour à vn estre parque.,a secret sign for on to be sparing.,
2007001,"The dart from the sky will make its extension,",8,2,70,1,1,A,"Le dard du Ciel fera son estenduë,","The dart from the sky will make its extension,",
2007002,Deaths speaking: great execution.,8,2,70,1,2,B,"Morts en parlant grande execution,",Deaths speaking: great execution.,
2007003,"The stone in the tree, the proud nation restored,",8,2,70,2,3,A,"La pierre en l'arbre la fiere gent renduë,","The stone in the tree, the proud nation restored,",
2007004,"Noise, human monster, purge expiation.",8,2,70,2,4,B,"Bruit humain monstre, purge expiration.","Noise, human monster, purge expiation.",
3007001,The great Britain including England,9,3,70,1,1,A,La grand Bretagne comprinse d'Angleterre.,The great Britain including England,
3007002,Will come to be flooded very high by waters,9,3,70,1,2,B,Viendra par eaux si fort à inonder :,Will come to be flooded very high by waters,
3007003,"The new League of Ausonia will make war,",9,3,70,2,3,A,"La ligue neufue d'Ausonne fera guerre,","The new League of Ausonia will make war,",
3007004,So that they will come to strive against them.,9,3,70,2,4,B,Que contre eux il se viendra bander.,So that they will come to strive against them.,
4007001,"Quite contiguous to the great Pyrenees mountains,",10,4,70,1,1,A,"Bien contiguë des grands monts Pyrenées,","Quite contiguous to the great Pyrenees mountains,",
4007002,One to direct a great army against the Eagle:,10,4,70,1,2,B,Vn contre l'aigle grand copie addresser :,One to direct a great army against the Eagle:,
4007003,"Veins opened, forces exterminated,",10,4,70,2,3,A,"Ouuertes vaines, forces exterminées,","Veins opened, forces exterminated,",
4007004,As far as Pau will he come to chase the chief.,10,4,70,2,4,B,"Que iusque à Pau, le chef viendra chasser.",As far as Pau will he come to chase the chief.,
5007001,"Of the regions subject to the Balance,",11,5,70,1,1,A,"Des regions subiettes à la Balance,","Of the regions subject to the Balance,",
5007002,"They will trouble the mountains with great war,",11,5,70,1,2,B,Feront troubler les monts par grande guerre :,"They will trouble the mountains with great war,",
5007003,"Captives the entire sex enthralled and all Byzantium,",11,5,70,2,3,A,"Captif tout sexe deu & toute bisance,","Captives the entire sex enthralled and all Byzantium,",
5007004,So that at dawn they will spread the news from land to land.,11,5,70,2,4,B,Qu'on criera à l'aube terre à terre.,So that at dawn they will spread the news from land to land.,
6007001,"Chief of the world will the great Chyren be,",12,6,70,1,1,A,Vn chef du monde le grand Chiren sera :,"Chief of the world will the great Chyren be,",
6007002,"Plus Ultra behind, loved, feared, dreaded:",12,6,70,1,2,B,"Plus ovtre apres aymé, craint, redouté :","Plus Ultra behind, loved, feared, dreaded:",
6007003,"His fame and praise will go beyond the heavens,",12,6,70,2,3,A,"Son bruit & los les cieux sur passera,","His fame and praise will go beyond the heavens,",
6007004,And with the sole title of Victor will he be quite satisfied.,12,6,70,2,4,B,"Et du seul titre Victeur, fort contenté.",And with the sole title of Victor will he be quite satisfied.,
7007101,#VALUE!,1,7,71,1,1,A,,,
7007102,#VALUE!,1,7,71,1,2,B,,,
7007103,#VALUE!,1,7,71,2,3,A,,,
7007104,#VALUE!,1,7,71,2,4,B,,,
8007101,"The number of astrologers will grow so great,",2,8,71,1,1,A,Croistra le nombre si grand des Astronomes,"The number of astrologers will grow so great,",
8007102,"that they will be driven out, banned and their books censored.",2,8,71,1,2,B,"Chassez, bannis & liures censurez,","that they will be driven out, banned and their books censored.",
8007103,In the year 1607 by sacred assemblies,2,8,71,2,3,A,"L'an mil six cens & sept par sacre glomes,",In the year 1607 by sacred assemblies,
8007104,so that none will be safe from the holy ones.,2,8,71,2,4,B,Que nul aux sacres ne seront asseurez.,so that none will be safe from the holy ones.,
9007101,"At the holy places animals seen with hair,",3,9,71,1,1,A,"Aux liex sacrez animaux veu à trixe,","At the holy places animals seen with hair,",
9007102,With him who will not dare the day:,3,9,71,1,2,B,"Auec celuy qui n'osera le iour,",With him who will not dare the day:,
9007103,"At Carcassonne propitious for disgrace,",3,9,71,2,3,A,"A Carcassonne pour disgrace propice,","At Carcassonne propitious for disgrace,",
9007104,He will be set for a more ample stay.,3,9,71,2,4,B,Sera posé pour plus ample seiour.,He will be set for a more ample stay.,
10007101,"The earth and air will freeze a very great sea,",4,10,71,1,1,A,"La terre & l'air geleront si grand eau,","The earth and air will freeze a very great sea,",
10007102,When they will come to venerate Thursday:,4,10,71,1,2,B,Lors qu'on viendra pour ieudy venerer :,When they will come to venerate Thursday:,
10007103,"That which will be never was it so fair,",4,10,71,2,3,A,"Ce qui sera iamais ne feut si beau,","That which will be never was it so fair,",
10007104,From the four parts they will come to honor it.,4,10,71,2,4,B,"Des quatre parts le viendront honorer,",From the four parts they will come to honor it.,
11007101,#VALUE!,5,11,71,1,1,A,,,
11007102,#VALUE!,5,11,71,1,2,A,,,
11007103,#VALUE!,5,11,71,2,3,B,,,
11007104,#VALUE!,5,11,71,3,4,C,,,
11007105,#VALUE!,5,11,71,3,5,C,,,
11007106,#VALUE!,5,11,71,2,6,B,,,
12007101,Rivers and streams of misfortune are obstacles.,6,12,71,1,1,A,"Fleuues, riuieres de mal seront obstacles.",Rivers and streams of misfortune are obstacles.,
12007102,"The old flame of unquenched anger,",6,12,71,1,2,B,"La vieille flame d'ire non appaisée,","The old flame of unquenched anger,",
12007103,"Run into France, as if guided by oracles:",6,12,71,2,3,A,Courir en France. cecy comme d'oracles :,"Run into France, as if guided by oracles:",
12007104,"Houses, manor houses, palaces, razed sects.",6,12,71,2,4,B,"Maisons, manoirs, palais, secte rasée.","Houses, manor houses, palaces, razed sects.",
1007101,The marine tower will be captured and retaken three times,7,1,71,1,1,A,La Tour Mariue trois fois prinse & reprinse,The marine tower will be captured and retaken three times,
1007102,"by Spaniards, Barbarians and Ligurians.",7,1,71,1,2,B,"Par Espagnols, Barbares, Ligurins,","by Spaniards, Barbarians and Ligurians.",
1007103,"Marseilles and Aix, Ales by men of Pisa,",7,1,71,2,3,A,"Marseille & Aix, Arles par ceux de Pise","Marseilles and Aix, Ales by men of Pisa,",
1007104,"devastation, fire, sword, pillage at Avignon by the Turinese.",7,1,71,2,4,B,"Vast, feu, fer, pille, Auignon des Thurins.","devastation, fire, sword, pillage at Avignon by the Turinese.",
2007101,The exiles will come into Sicily,8,2,71,1,1,A,"Les exilez en Sicile viendront,",The exiles will come into Sicily,
2007102,To deliver form hunger the strange nation:,8,2,71,1,2,B,Pour deliurer la gent estrange :,To deliver form hunger the strange nation:,
2007103,At daybreak the Celts will fail them:,8,2,71,2,3,A,"Au point du iour les Celtes luy faudront,",At daybreak the Celts will fail them:,
2007104,Life remains by reason: the King joins.,8,2,71,2,4,B,La vie demeure à raison Roy se range.,Life remains by reason: the King joins.,
3007101,Those in the isles long besieged,9,3,71,1,1,A,"Ceux dans les Isles de long temps assiegez,",Those in the isles long besieged,
3007102,Will take vigor and force against their enemies:,9,3,71,1,2,B,"Prendront vigueur force contre ennemis,",Will take vigor and force against their enemies:,
3007103,"Those outside dead overcome by hunger,",9,3,71,2,3,A,Ceux par dehors morts de faim profliegez,"Those outside dead overcome by hunger,",
3007104,They will be put in greater hunger than ever before.,9,3,71,2,4,B,En plus grand faim que jamais seront mis.,They will be put in greater hunger than ever before.,
4007101,"In place of the bride the daughters slaughtered,",10,4,71,1,1,A,"En lieu d'espouse les filles trucidées,","In place of the bride the daughters slaughtered,",
4007102,Murder with great error no survivor to be:,10,4,71,1,2,B,Meurtre à grand faute ne sera superstile :,Murder with great error no survivor to be:,
4007103,"Within the well vestals inundated,",10,4,71,2,3,A,"Dedans le puys vestules inondées,","Within the well vestals inundated,",
4007104,The bride extinguished by a drink of Aconite.,10,4,71,2,4,B,L'espouse estainte par hauste d'Aconile.,The bride extinguished by a drink of Aconite.,
5007101,"By the fury of one who will wait for the water,",11,5,71,1,1,A,"Par la fureur d'vn qui attandra l'eau,","By the fury of one who will wait for the water,",
5007102,By his great rage the entire army moved:,11,5,71,1,2,B,"Par la grand rage tout l'exercice esmeu,",By his great rage the entire army moved:,
5007103,"Seventeen boats loaded with the noble,",11,5,71,2,3,A,"Chargé de nobles à dix-sept batteaux,","Seventeen boats loaded with the noble,",
5007104,The messenger come late along the Rhône.,11,5,71,2,4,B,Au long du Rosne tard messager venu.,The messenger come late along the Rhône.,
6007101,When they will come to give the last rites to the great King,12,6,71,1,1,A,"Quand on viendra le grand Roy parenter,",When they will come to give the last rites to the great King,
6007102,Before he has entirely given up the ghost:,12,6,71,1,2,B,Auant qu'il ait du tout l'ame renduë :,Before he has entirely given up the ghost:,
6007103,"He who will come to grieve over him the least,",12,6,71,2,3,A,"Celuy qui moins le viendra lamenter,","He who will come to grieve over him the least,",
6007104,"Through Lions, Eagles, cross crown sold.",12,6,71,2,4,B,"Par Lyons, d' Aigles, croix, couronne venduë.","Through Lions, Eagles, cross crown sold.",
7007201,#VALUE!,1,7,72,1,1,A,,,
7007202,#VALUE!,1,7,72,1,2,B,,,
7007203,#VALUE!,1,7,72,2,3,A,,,
7007204,#VALUE!,1,7,72,2,4,B,,,
8007201,Oh what a huge defeat on the Perugian battlefield,2,8,72,1,1,A,Champ Perusin ô l'enorme deffaite,Oh what a huge defeat on the Perugian battlefield,
8007202,and the conflict very close to Ravenna.,2,8,72,1,2,B,Et le conflict tout aupres de Rauenne,and the conflict very close to Ravenna.,
8007203,"A holy passage when they will celebrate the feast,",2,8,72,2,3,A,"Passage sacre lors qu'on fera la feste,","A holy passage when they will celebrate the feast,",
8007204,the conqueror banished to eat horse meat.,2,8,72,2,4,B,Vainqueur vaincu cheual manger l'auenne.,the conqueror banished to eat horse meat.,
9007201,"Again will the holy temples be polluted,",3,9,72,1,1,A,"Encor seront les saincts temples pollus,","Again will the holy temples be polluted,",
9007202,And plundered by the Senate of Toulouse:,3,9,72,1,2,B,"Et expillez par Senat Tholosain,",And plundered by the Senate of Toulouse:,
9007203,"Saturn two three cycles completed,",3,9,72,2,3,A,"Saturne deux trois siecles reuollus,","Saturn two three cycles completed,",
9007204,"In April, May, people of new leaven.",3,9,72,2,4,B,"Dans Auril, May, gens de nouueau leuain.","In April, May, people of new leaven.",
10007201,"The year 1999, seventh month,",4,10,72,1,1,A,L'an mil neuf cens nonante neuf sept mois,"The year 1999, seventh month,",
10007202,From the sky will come a great King of Terror:,4,10,72,1,2,B,Du ciel viendra vn grand Roy d'effrayeur,From the sky will come a great King of Terror:,
10007203,"To bring back to life the great King of the Mongols,",4,10,72,2,3,A,"Resusciter le grand Roy d'Angolmois,","To bring back to life the great King of the Mongols,",
10007204,Before and after Mars to reign by good luck.,4,10,72,2,4,B,Auant apres Mars regner par bon heur.,Before and after Mars to reign by good luck.,
11007201,#VALUE!,5,11,72,1,1,A,,,
11007202,#VALUE!,5,11,72,1,2,A,,,
11007203,#VALUE!,5,11,72,2,3,B,,,
11007204,#VALUE!,5,11,72,3,4,C,,,
11007205,#VALUE!,5,11,72,3,5,C,,,
11007206,#VALUE!,5,11,72,2,6,B,,,
12007201,#VALUE!,6,12,72,1,1,A,,,
12007202,#VALUE!,6,12,72,1,2,B,,,
12007203,#VALUE!,6,12,72,2,3,A,,,
12007204,#VALUE!,6,12,72,2,4,B,,,
1007201,"The inhabitants of Marseilles completely changed,",7,1,72,1,1,A,Du tout Marseille des habitans changee,"The inhabitants of Marseilles completely changed,",
1007202,fleeing and pursued as far as Lyons.,7,1,72,1,2,B,Course & pour fuitte iusques pres de Lyon.,fleeing and pursued as far as Lyons.,
1007203,"Narbonne, Toulouse angered by Bordeaux;",7,1,72,2,3,A,"Narbon, Tholoze par Bordeaux outragee,","Narbonne, Toulouse angered by Bordeaux;",
1007204,the killed and captive are almost one million.,7,1,72,2,4,B,"Tuez, captifs, presque d'vn million,",the killed and captive are almost one million.,
2007201,Celtic army vexed in Italy,8,2,72,1,1,A,"Armee Celtique en Italie vexee,",Celtic army vexed in Italy,
2007202,On all sides conflict and great loss:,8,2,72,1,2,B,"De toutes parts conflit & grande perte,",On all sides conflict and great loss:,
2007203,"Romans fled, O Gaul repelled!",8,2,72,2,3,A,"Romains fuis, ô Gaule repoussee,","Romans fled, O Gaul repelled!",
2007204,"Near the Ticino, Rubicon uncertain battle.",8,2,72,2,4,B,"Pres du Thesin, Rubicon pugne incerte.","Near the Ticino, Rubicon uncertain battle.",
3007201,"The good old man buried quite alive,",9,3,72,1,1,A,"Le bon vieillard tout enseuely,","The good old man buried quite alive,",
3007202,Near the great river through false suspicion:,9,3,72,1,2,B,"Pres du grand fleuue par faute soupçon,",Near the great river through false suspicion:,
3007203,"The new old man ennobled by riches,",9,3,72,2,3,A,Le nouueau vieux de richesse ennobly :,"The new old man ennobled by riches,",
3007204,Captured on the road all his gold for ransom.,9,3,72,2,4,B,Prins à chemin tout l'or de la rançon.,Captured on the road all his gold for ransom.,
4007201,Those of Nîmes through Agen and Lectoure,10,4,72,1,1,A,"Les Artomiques par Agen & l'Estore,",Those of Nîmes through Agen and Lectoure,
4007202,At Saint-Félix will hold their parliament:,10,4,72,1,2,B,"A saint Felix feront le parlement,",At Saint-Félix will hold their parliament:,
4007203,Those of Bazas will come at the unhappy hour,10,4,72,2,3,A,"Ceux de Basas viendront à la malheure,",Those of Bazas will come at the unhappy hour,
4007204,To seize Condom and Marsan promptly.,10,4,72,2,4,B,"Saisir Condon & Marsan promptement,",To seize Condom and Marsan promptly.,
5007201,"For the pleasure of the voluptuous edict,",11,5,72,1,1,A,"Pour le plaisir d'edict voluptueux,","For the pleasure of the voluptuous edict,",
5007202,One will mix poison in the faith:,11,5,72,1,2,B,On meslera la poison dans l'aloy :,One will mix poison in the faith:,
5007203,Venus will be in a course so virtuous,11,5,72,2,3,A,"Venus sera en cours si vertueux,",Venus will be in a course so virtuous,
5007204,As to becloud the whole quality of the Sun.,11,5,72,2,4,B,Qu'offusquera du Soleil tout aloy.,As to becloud the whole quality of the Sun.,
6007201,Through feigned fury of divine emotion,12,6,72,1,1,A,"Par fureur faincte d'esmotion diuine,",Through feigned fury of divine emotion,
6007202,The wife of the great one will be violated:,12,6,72,1,2,B,Sera la femme du grand fort violée :,The wife of the great one will be violated:,
6007203,"The judges wishing to condemn such a doctrine,",12,6,72,2,3,A,"Iuges voulans damner telle doctrine,","The judges wishing to condemn such a doctrine,",
6007204,She is sacrificed a victim to the ignorant people.,12,6,72,2,4,B,Victime au peuple ignorant immolée.,She is sacrificed a victim to the ignorant people.,
7007301,Reinforcement of sieges plunder and maniples,1,7,73,1,1,A,REnfort de sieges manubis & maniples,Reinforcement of sieges plunder and maniples,
7007302,"The holy one changes and passes over the sermon,",1,7,73,1,2,B,"Changez le sacre & passe sur le prosne,","The holy one changes and passes over the sermon,",
7007303,"Taken and captives it does not stop the triple meadows,",1,7,73,2,3,A,Prins & captifs n'arreste les prez triples,"Taken and captives it does not stop the triple meadows,",
7007304,"Put in the uttermost depths, raised, put on the throne.",1,7,73,2,4,B,"Plus par fonds mis, esleué, mis au trosne.","Put in the uttermost depths, raised, put on the throne.",
8007301,"The king is struck by a barbarian soldier,",2,8,73,1,1,A,"Soldat Barbare le grand Roy frappera,","The king is struck by a barbarian soldier,",
8007302,"unjustly, not far from death.",2,8,73,1,2,B,"Iniustement non eslongné de mort,","unjustly, not far from death.",
8007303,"The greedy will be the cause of the deed,",2,8,73,2,3,A,L'auare mere du faict cause sera,"The greedy will be the cause of the deed,",
8007304,conspirator and realm in great remorse.,2,8,73,2,4,B,Coniurateur & regne en grand remort.,conspirator and realm in great remorse.,
9007301,"The Blue Turban King entered into Foix,",3,9,73,1,1,A,"Dans Fois entrez Roy ceiulee Turban,","The Blue Turban King entered into Foix,",
9007302,And he will reign less than an evolution of Saturn:,3,9,73,1,2,B,"Et regnera moins euolu Saturne,",And he will reign less than an evolution of Saturn:,
9007303,"The White Turban King Byzantium heart banished,",3,9,73,2,3,A,"Roy Turban blanc Bizance cœur ban,","The White Turban King Byzantium heart banished,",
9007304,"Sun, Mars and Mercury near Aquarius.",3,9,73,2,4,B,"Sol, Mars, Mercure prés la hurne.","Sun, Mars and Mercury near Aquarius.",
10007301,The present time together with the past,4,10,73,1,1,A,Le temps present auecques le passé,The present time together with the past,
10007302,Will be judged by the great Joker:,4,10,73,1,2,B,"Sera iugé par grand Iouialiste,",Will be judged by the great Joker:,
10007303,"The world too late will be tired of him,",4,10,73,2,3,A,"Le monde tard luy sera lassé,","The world too late will be tired of him,",
10007304,And through the clergy oath-taker disloyal.,4,10,73,2,4,B,Et desloyal par le clergé iuriste.,And through the clergy oath-taker disloyal.,
11007301,#VALUE!,5,11,73,1,1,A,,,
11007302,#VALUE!,5,11,73,1,2,A,,,
11007303,#VALUE!,5,11,73,2,3,B,,,
11007304,#VALUE!,5,11,73,3,4,C,,,
11007305,#VALUE!,5,11,73,3,5,C,,,
11007306,#VALUE!,5,11,73,2,6,B,,,
